Name;Substance;Y_1970;Y_1971;Y_1972;Y_1973;Y_1974;Y_1975;Y_1976;Y_1977;Y_1978;Y_1979;Y_1980;Y_1981;Y_1982;Y_1983;Y_1984;Y_1985;Y_1986;Y_1987;Y_1988;Y_1989;Y_1990;Y_1991;Y_1992;Y_1993;Y_1994;Y_1995;Y_1996;Y_1997;Y_1998;Y_1999;Y_2000;Y_2001;Y_2002;Y_2003;Y_2004;Y_2005;Y_2006;Y_2007;Y_2008;Y_2009;Y_2010;Y_2011;Y_2012;Y_2013;Y_2014;Y_2015;Y_2016;Y_2017;Y_2018;Y_2019;Y_2020;Y_2021;Y_2022;Y_2023;Y_2024
Malaysia;CO2;27482,79255;27877,60348;14921,56116;15410,08936;18452,36217;19843,46282;21842,44552;21483,1505;27564,91446;31583,21099;32768,99303;33466,48175;36169,18965;41027,00696;43163,10541;42716,12762;43961,64259;44797,00554;47911,5729;56630,17853;64424,19121;75306,05229;79286,71853;79501,13513;87566,60586;90938,46305;103429,8908;113247,6843;110652,1446;119676,8711;130761,199;138407,6003;146550,5318;156546,9261;169590,8134;181117,1495;187727,0135;204880,5043;216127,9659;197912,2655;215501,4219;218272,6969;219796,9364;237155,4366;251389,728;252859,5027;247484,0892;237832,4146;254284,7914;255165,1304;253079,9991;257915,5454;276984,5271;282378,6237;295954,2205
Mayotte;CO2;0,08582045;0,088075579;0,090519847;0,093080509;0,09565572;0,098216382;0,1006752;0,103177665;0,105796524;0,108764564;0,112256375;0,116286508;0,120840413;0,125859892;0,131257651;0,136931845;0,142882475;0,14908044;0,155627587;0,162553014;0,169944016;0,177756945;0,18600635;0,194473993;0,202941637;0,211249239;0,219367702;0,227311573;0,235109953;0,242908333;0,25537036;0,277636584;0,292726907;0,303497074;0,306896184;0,336077532;0,345852766;0,353558591;0,343091006;0,352140618;0,36119023;0,370225293;0,379231258;0,388295419;0,397432327;0,406729276;0,416142618;0,425672354;0,435347583;0,445081008;0,45487263;0,4647079;0,474630465;0,484611227;0,494708383
Namibia;CO2;740,1978424;740,5678745;732,7990801;758,0268234;815,1059533;839,1971443;867,6456307;897,8483576;910,6917691;1050,197663;1031,509561;987,4381993;916,1909677;1000,011718;963,7293309;1057,493809;1156,838616;1770,421767;1804,528363;1592,030962;1248,629097;1136,390937;1239,33218;1431,948438;1652,409688;1790,213383;1961,611969;2029,045676;2093,834299;1992,725311;1915,398958;2450,643735;2131,475144;2275,172356;2397,603717;2569,612666;2530,094784;2598,624674;2964,210551;3055,455493;2684,506838;2846,437829;2991,614824;3104,160778;3205,998598;3566,124789;3898,737026;3753,708512;3809,83678;3857,594363;3544,44496;3705,347057;3579,88676;3613,848684;3649,8154
New Caledonia;CO2;1077,641413;1077,689628;1121,754114;1327,486333;1614,624218;1365,72715;1351,306394;1437,047096;1442,987094;1549,471936;1669,318675;1610,342124;1115,414321;1009,345766;1071,562358;1427,26103;1367,618176;1497,636242;1460,575607;1592,452022;1573,267945;1712,602416;1731,116492;1780,076883;1862,80947;1704,052733;1909,41649;1767,036321;1749,492917;1663,653257;2156,769284;2203,981127;2453,059519;2717,610783;2434,277091;2700,289822;2722,713524;2791,701373;2697,396648;2712,289081;3517,758074;3545,032719;3567,449257;3925,5227;4789,569828;4563,676343;4874,835752;4392,832302;6025,155391;5783,721864;5647,814818;4662,130227;4615,715434;4864,581274;4998,309228
Niger;CO2;210,4526014;206,6869068;226,7316506;266,630967;249,5351983;289,5289512;314,6888633;350,4490558;385,0939856;413,5305293;513,3304357;601,6033576;630,1402692;692,8551388;581,0172837;598,0545086;780,348955;774,1443948;799,5610124;820,0080781;620,477419;591,8996519;561,2739649;681,9925841;571,3286689;551,8546096;638,5349262;641,9752262;694,1207318;680,4576185;701,5900305;706,0692709;733,5326594;796,7846405;832,6971527;798,7737134;801,5587906;870,4972993;910,1912449;1134,045616;1441,818191;1473,836969;2055,085609;2037,098387;2202,015059;2169,783978;2167,35894;1973,906852;2027,845229;2373,066749;2409,613413;2858,794769;3217,777533;3162,896103;3214,248205
Norfolk Island;CO2;0,001034;0,001034;0,001034;0,001034;0,001034;0,001034;0,001034;0,001034;0,001034;0,001034;0,001034;0,001034;0,001034;0,001034;0,001034;0,001034;0,001034;0,001034;0,001034;0,001034;0,001034;0,001848;0,001914;0,001771;0,001023;0,00121;0,002167;0,003047;0,003267;0,003696;0,00341;0,003872;0,003157;0,002596;0,002101;0,001584;0,00154;0,001188;0,001276;0,001078;0,002618;0,002266;0,002046;0,000594;0,00132;0,001804;0,002002;0,001782;0,001969;0,001969;0,002079;0,002387;0,00253;0,0026796;0,002838046
Nigeria;CO2;28848,26457;42630,1566;55251,34876;66442,29141;84001,95449;64011,93018;75202,57121;66467,36136;69537,41999;99421,3186;89600,60385;73311,37061;69895,54302;69989,31305;70304,49505;73221,71623;71545,92926;67741,78094;77023,15971;79516,1203;75111,1268;81346,32459;89106,02883;86651,66804;80897,66442;88853,08474;103632,8653;100822,0821;91351,81608;89987,26568;100194,8757;106344,123;96219,32253;107615,3537;103947,9127;102969,6456;92724,61967;84384,75753;91584,68803;80917,42208;94403,59806;104021,6702;102255,8413;114609,4786;122726,087;118453,9444;123479,6335;116039,8096;121408,202;126106,0894;118917,7668;130900,4563;129041,7454;125868,6967;131910,141
Nicaragua;CO2;1655,40938;1662,81418;1716,549808;1901,399502;2034,160606;2018,377208;2311,084702;2825,76653;2557,62692;1683,395305;1969,981658;2078,165588;2030,423493;2201,558184;1999,313977;2017,192557;2385,559466;2412,416434;2156,840187;1716,54429;1964,655187;1975,431878;2293,3615;2250,470721;2559,580865;2719,233329;2884,599848;3088,484526;3591,691913;3622,951987;3770,234147;3993,56011;4132,670444;4527,187333;4643,57782;4410,273041;4666,461275;4837,797016;4648,129103;4545,387741;4671,12319;4881,554508;4847,054368;4638,917488;4909,086897;5497,123332;5722,302687;5682,535019;5180,286031;5323,936057;4746,155846;5192,459453;5261,220408;5536,907286;5739,323602
Niue;CO2;0,008238817;0,007989487;0,007647951;0,007273945;0,006883557;0,00656579;0,00632526;0,006169666;0,006024543;0,005802085;0,00580336;0,005659316;0,005277004;0,00518741;0,004805648;0,004601988;0,004427262;0,004282905;0,004160666;0,004038427;0,003942156;0,003903419;0,003758867;0,003735315;0,004221946;0,005015026;0,005559289;0,005516368;0,005073263;0,005766793;0,006522688;0,007810767;0,006465662;0,007934476;0,007899923;0,009148187;0,007160368;0,006365834;0,01090355;0,0099031;0,009601916;0,003529916;0,003416282;0,002504716;0,003676982;0,003691616;0,004622432;0,004390332;0,005174966;0,004965966;0,004712416;0,005115232;0,00536505;0,00555425;0,005755966
Netherlands;CO2;134142,6216;134659,5598;150430,4055;156744,7505;148692,972;140010,2337;150793,4419;148494,8842;153291,5866;162726,7276;155113,0003;154196,0351;143899,1418;139323,3459;145460,501;149730,0855;152064,3871;156329,7473;156321,2746;159554,381;164818,059;170941,1561;169036,1536;172298,8443;173363,9765;177617,3469;187853,1397;180110,3812;180858,0806;176150,8907;176854,489;181456,9041;181832,8182;184285,1276;186752,7131;182183,3014;177680,0963;178862,8191;179944,6584;174753,5926;186121,0579;174072,4878;171601,9479;169355,771;161763,1357;169354,1507;170793,7354;168176,0194;163094,9858;157974,429;142160,3744;145894,7684;133114,0015;122917,796;118790,8844
Norway;CO2;36378,41082;35100,40309;38093,38208;38666,84589;37086,31702;36380,23569;38512,78302;39481,85585;38447,44254;41232,66105;39535,85833;36092,07733;32673,13668;32546,33286;34523,79264;34982,96961;37374,73685;36052,64584;37067,13061;36071,3117;36312,83527;33819,46304;36361,11665;38503,06022;40482,48417;40648,56236;40943,41853;43304,08972;45103,3023;46719,5184;41769,51505;42283,45654;41584,23124;44445,70744;44890,94357;43312,72352;44011,984;44905,80238;47104,78531;45124,92205;47984,9494;46938,93919;46389,70241;46877,73389;46990,4682;47954,18054;47371,06565;47408,39054;46640,36542;45346,59131;43707,89868;44427,83656;43547,06891;41604,24505;39999,52305
Nepal;CO2;333,7430059;334,7758485;408,3596087;547,2036487;490,9320237;410,4804303;353,4937306;396,4391433;377,0223931;548,0850421;611,5384645;536,4130072;600,9787935;827,2764559;887,8359219;677,2024402;895,6209562;952,9334395;955,2855689;767,5540271;1088,367807;1340,680943;1410,992856;1558,132397;1896,732415;2061,58613;2188,407855;2417,509787;2564,582329;3336,202239;3419,426329;3655,051583;2984,333845;3388,148379;2926,897086;3275,802513;2712,474493;2791,870502;3085,384425;4064,014303;4784,959597;5360,74491;6225,137249;6296,277369;7352,428794;7322,140899;10763,99317;13199,80686;14925,90614;13461,18078;16456,18176;17382,95605;15045,3686;15432,01819;15891,8573
Nauru;CO2;0,034778621;0,03496235;0,03515367;0,03533588;0,035501387;0,035647155;0,035771665;0,035896175;0,036013092;0,036146713;0,036284889;0,036442804;0,036632606;0,036840628;0,037069909;0,037325003;0,037598317;0,037903519;0,03820872;0,038510884;0,038816086;0,03379614;0,034932786;0,024778472;0,023580013;0,020934075;0,01893518;0,018174696;0,018102993;0,019292883;0,020267328;0,023964104;0,022939619;0,021846098;0,017135466;0,016160245;0,015544954;0,015682183;0,01575267;0,015683633;0,015596107;0,015961976;0,016734948;0,018363694;0,01998785;0,021046349;0,020100451;0,019964672;0,021554306;0,023499349;0,023900241;0,024248561;0,024589561;0,025623561;0,02679312
New Zealand;CO2;15491,61604;15098,72099;17259,07533;18651,5373;19360,57831;18311,83591;20101,17177;20652,27036;20111,26851;18310,28715;18412,97693;18204,60702;19887,59597;20062,09422;20456,17308;21453,58341;20916,97968;22020,97333;23309,44144;23163,72471;24983,54313;25657,69906;27295,15238;27316,02627;27893,60527;28813,47443;29804,05359;31339,04546;30449,94108;32031,60136;32998,15998;34908,05434;35003,14048;35922,1994;35521,69153;36192,08807;36303,97411;35089,92415;36188,41376;33416,52937;33444,51997;32710,6723;34786,60242;34580,65462;35290,81116;35388,68741;34742,57532;36266,39915;35633,53244;37245,27043;34669,90248;34709,28329;32124,55378;31775,97554;31814,5969
Oman;CO2;7351,498202;7351,993206;7359,320443;7392,889177;7761,653721;25863,46775;28794,12642;28742,36846;23763,37292;21435,95726;12901,83792;14434,11206;12580,71029;14317,10795;12261,7466;9552,430898;11344,84459;11022,39112;12278,56977;12187,14184;16410,03989;19914,50936;20544,24298;20700,99508;19519,79312;20151,37684;20958,48155;21989,58105;22148,39565;25219,22831;26317,20864;28482,01899;30452,35078;32182,57419;31777,51147;33042,68673;42145,33329;45570,51618;44728,19182;47103,91777;51493,21749;59741,09061;67436,80538;70632,62009;75028,29319;79324,38778;80627,95093;81359,93243;84377,11208;85425,91658;82165,96295;87727,33433;93105,35718;95734,56143;98511,20583
Pakistan;CO2;17857,38837;18092,72168;18841,31464;20048,7204;21281,64834;23578,16102;22503,80107;23934,76732;25128,00884;27119,07071;29032,58734;31608,80601;35496,06633;37881,72362;39868,97387;43938,36732;47146,19469;54535,13756;58723,85208;63466,15543;65640,46186;68126,00422;74911,03369;83293,72363;85585,44098;91874,56859;96168,77736;99105,80943;100057,7977;109579,2804;111889,8557;113976,6028;113331,2551;117497,6133;131439,7421;133920,9541;145311,0015;161964,6268;156377,0332;160075,28;155656,6178;155239,3073;157110,0115;160798,9416;169202,7045;178284,1451;196797,6352;213295,8419;202312,397;198840,7354;222599,6879;229136,5674;235372,5484;208889,5132;203988,2611
Panama;CO2;2599,83677;2604,935967;2800,003227;3125,712153;3186,796179;3260,216387;3252,138802;3224,659681;3066,47772;3325,13179;3198,29541;2779,131612;3133,512197;3593,080655;3001,119162;2817,975228;2914,476777;3224,189165;2467,459496;2577,407879;2721,859973;3139,959398;3746,336416;3828,709546;4073,361994;4383,323189;4413,646178;4640,10698;5719,481433;5006,018535;5190,309271;6205,583135;5410,411887;5481,285984;5508,866723;7101,955895;7491,222963;7478,010362;7257,855854;8675,313091;9179,757774;9997,554784;10447,51824;10262,27571;10771,87327;10631,33197;10664,37946;10148,31279;9926,072705;13164,1456;9712,68643;10771,13468;11443,13938;12738,87683;12365,03202
Pitcairn;CO2;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,007733;0,006479;0,003971;0,001441;0,00044;0,000583;0,000649;0,000385;0,000209;0,000099;0,000033;0,000055;0,000165;0,00033;0,000286;0,000187;0,000055;0,000066;0,000154;0,000176;0,000209;0,000187;0,000253;0,000374;0,000308;0,00022;0,00011;0,000143;0,000143;0,0000968;6,55E-05
Peru;CO2;17417,70139;17380,3533;17395,67529;18431,59563;19989,45967;20383,18857;20830,88081;20526,07945;20620,27094;21512,27933;22630,29852;23393,93707;22996,59945;19510,51624;20241,35129;19552,59721;21287,03407;23018,15593;23307,23027;21004,92823;20844,06218;20238,2821;21112,28656;22212,85731;22787,14912;25888,25242;28448,57013;28371,02115;27274,54856;29314,59679;28986,54305;26939,58379;28101,99238;27553,10865;31820,41365;31839,69018;31490,01386;34374,13998;38994,55857;41974,66965;45848,27864;49179,31616;49121,54347;50323,53358;53252,47394;54901,35747;57500,86818;55217,18001;55346,82416;58171,93467;47532,82402;59628,77871;63739,99619;65078,92672;69265,21339
Philippines;CO2;26610,94251;26863,61343;27820,23984;31503,63317;29997,41777;32911,27518;32799,58632;35761,77728;36833,57128;39610,45575;35685,13327;33942,59623;34138,99545;36591,9593;32337,03283;32093,83712;30187,3885;37001,93762;38549,77051;39929,08001;42704,1509;42893,33635;46613,62025;50318,2254;54229,36786;65346,79673;68694,64699;76865,83264;75580,90867;73992,98894;74264,35336;71691,94235;72941,12335;74774,23135;75687,65406;78884,26918;70973,0188;76961,07695;77762,15237;78645,55853;84968,78236;84587,47439;89502,12523;97486,92203;104013,3555;113187,4227;121297,2393;135646,0147;141335,8098;147924,4307;136384,4805;145611,3627;151700,4068;162452,7241;174114,3089
Palau;CO2;1994,803969;1994,804244;1994,80456;1994,804869;1994,80511;1994,805241;1994,805255;1994,805164;1994,805053;1994,805011;1994,805124;2024,871088;2010,373951;2087,052632;2308,171873;1867,770196;2036,04314;2134,408704;2042,972675;2133,417442;2155,969995;2139,885971;1955,844708;2001,682456;2995,836129;2349,734648;2211,582189;2518,165752;2278,760033;2419,917433;2121,968414;2363,564434;1444,097372;1718,117063;1521,838791;1735,19029;1697,756658;1383,651724;1397,794735;2173,794933;2110,71847;2369,694966;3603,943495;1824,338938;1267,718702;1195,367652;1144,380596;1196,367701;1230,532644;1268,316102;1276,382189;1328,991463;1398,142204;1397,906382;1465,894373
Papua New Guinea;CO2;1128,178342;1128,340282;1203,088085;1447,101784;1775,689424;1467,06664;1445,591574;1526,395452;1514,832973;1627,781167;1752,794494;1734,926845;1709,205465;1689,098165;1757,120458;1938,966171;1721,311518;2189,017729;2054,060065;2031,435045;2149,93628;2202,891546;2490,353628;2538,152245;2528,713376;2453,397794;2511,930457;2634,924538;3290,946686;2683,33783;2914,473232;3542,679067;4063,908783;4529,278048;4818,964597;5229,848783;5317,502715;5283,891575;5101,952336;4950,164773;4231,420114;4469,210892;4260,920742;4576,653865;5537,868027;5973,949243;6621,012328;5779,216337;4903,964228;5036,377805;5474,415619;5386,69406;5529,499055;5497,951701;5467,691091
Poland;CO2;309113,3298;317566,1519;330894,7478;348582,536;361747,5735;376966,2051;401703,285;416312,6911;444213,2688;444835,5958;456304,9274;418964,0561;425200,2696;429172,0053;444483,2754;454633,8652;462245,3286;478204,1405;468013,2041;447108,8209;371524,9378;369232,7571;360324,3576;360766,3078;354662,9308;356442,2914;372450,3162;362668,2529;334067,3176;324651,4297;313027,4194;309759,4695;302514,5286;315302,313;317486,763;317097,974;330750,8627;330301,1326;324577,855;311378,72;329383,395;326938,2683;319726,9065;315089,93;302570,3451;305794,2044;316728,0253;330222,1032;329632,9131;312070,6586;296879,9054;324012,3301;307961,6019;280650,1004;276061,9146
Puerto Rico;CO2;29448,50181;31750,91033;38867,19376;43105,58405;40873,95184;38032,98521;41692,06238;46852,339;47444,51203;40425,68627;33181,8061;28447,03381;21607,87354;21996,25902;19735,26831;17259,91844;21410,08366;19139,39416;22340,92246;23413,73965;19018,75235;19530,21194;20255,38455;20768,79323;21408,95605;21866,191;22179,60321;22797,85568;23186,49382;25148,02405;25184,01719;24863,21791;20143,63089;26134,18764;26182,56714;26312,2652;16968,41981;17957,572;15396,62286;13972,80225;13433,69977;11667,2557;11337,51274;10938,1909;11511,57009;12097,07828;11349,27585;11629,84074;13715,61656;12625,74908;12465,78873;12666,91872;13917,75785;14629,97194;15430,08138
Korea, Democratic People's Republic of;CO2;75980,80832;76324,40003;79299,03547;81032,19583;84134,53736;87853,21493;93133,48225;98336,12961;103666,1712;111970,6135;117867,5785;120978,493;126521,142;131053,5402;135640,4433;140048,7666;138367,5935;133246,4486;136639,145;137686,4099;131964,5132;126915,6067;112244,2855;104007,0199;95190,12347;89100,93448;79057,97969;76671,96588;62868,57226;68566,35612;73806,3329;76673,02427;73443,08585;74982,05155;76524,56654;79737,42491;81248,53041;67985,64869;74478,63603;71671,17472;69042,618;50811,54281;49021,69011;37908,40932;41610,53857;32654,12633;36027,05685;73542,72648;66396,48654;73411,12697;69045,00843;57290,62961;59803,62006;65658,79236;66239,38607
Portugal;CO2;17486,95109;18641,56302;19033,05061;21191,7133;21248,69403;22822,76344;24129,63452;23913,38101;24781,60711;27549,07966;28230,16199;29909,54936;31795,22453;30836,85082;30121,57845;28668,12799;32776,54009;32870,40311;33917,02655;42389,89933;43861,38469;45304,62002;48998,60669;47964,82675;49402,41303;52806,9333;51106,99468;53594,64639;58019,50637;64737,49983;64244,82448;63497,80922;67738,42707;62803,44272;64565,70039;67831,62923;62943,45215;61338,13472;59261,70725;58490,29013;53248,4688;51397,70391;49778,6864;48138,77287;47670,82067;51721,50755;50522,96651;55143,59347;51107,81591;46427,9232;40644,43983;38961,99692;39668,38539;37411,3514;35557,28968
Paraguay;CO2;634,0158501;644,8839472;702,1189284;775,7969489;750,6072575;805,1538373;894,4352686;1272,582569;1528,885183;1464,501359;1498,031094;1446,938047;1433,37494;1396,122227;1533,650601;1530,969645;1634,737674;1816,217063;2050,760629;2051,86468;2184,024529;2134,305344;2558,088649;2915,815124;3401,378652;3859,743235;3813,358077;4220,632792;4421,731207;4418,410957;3642,61855;3786,948323;3965,143964;4092,468209;4140,871447;3819,530866;4116,006781;3911,14179;4567,701084;4712,78087;5243,933659;5451,027355;5412,33314;5640,965398;5949,948475;6661,033724;7512,193266;8468,771818;8742,877054;8521,844807;7854,910203;7977,130404;8005,139354;7742,383441;8025,319143
French Polynesia;CO2;141,4368534;141,4766741;150,838771;181,3587102;222,4506454;183,8919181;181,2272097;191,3485999;189,9235817;204,0615097;219,7057387;332,5993956;426,8788226;561,8680288;750,9970143;718,6057201;789,0453233;898,5181829;890,1644523;864,5409566;846,5710721;877,9735904;906,8691215;916,7844849;745,6696003;705,7511778;697,5802473;733,7761086;755,1246762;753,8869585;709,6803758;829,842472;877,7663795;934,216721;883,2802368;941,2517131;885,5399002;948,3346355;969,9118954;934,1099483;989,7043413;957,1370598;924,6378029;993,8036231;983,4799647;1005,770423;1007,949622;880,789272;782,9343895;785,0384673;715,0182573;640,0299142;925,8115872;928,2178649;973,8931982
Qatar;CO2;14701,0241;18296,62761;22021,57558;24671,48041;20813,97642;19917,88532;18641,88283;16692,18236;18799,71694;17597,4138;14564,91606;11827,8441;12641,4005;11325,8629;16348,84004;15451,6406;16232,44065;16398,43996;16754,01418;17502,98221;16981,92357;18026,96155;18973,91511;19470,91427;20506,34955;20980,48388;22783,83595;27897,69109;30041,18002;32532,57765;31752,21389;32429,62408;36200,23626;38269,25314;41169,35382;43559,97613;48987,0431;56147,48428;61858,35982;63974,76819;72212,60805;83184,74654;92321,35288;102133,4014;110764,738;114084,0996;114054,5675;114105,6576;114896,6168;117663,4936;115337,1292;118442,1272;120100,7072;129196,4489;135266,8747
Reunion;CO2;367,7203422;370,8187724;374,7301659;387,8658681;413,0767931;425,7383412;441,6836382;455,6704999;449,101136;521,6752966;505,9174872;494,2534885;505,3883673;625,7831421;674,9810953;673,67157;686,5042397;1027,12688;1105,087597;1083,846855;923,5655862;1293,421364;1158,700605;1369,977767;1410,837634;1423,120794;1463,079055;1444,0022;1905,594888;1981,14386;2034,316801;2082,71415;2201,033259;2271,481242;2469,182655;2369,94989;2273,708404;2164,661083;2345,362395;2469,624879;2640,765142;2545,97527;2581,407204;2593,134285;2573,761605;2546,08897;2558,213864;2557,669323;2561,060445;2555,364574;2541,117656;2550,507161;2565,360116;2621,181657;2672,829009
Romania;CO2;124978,5707;125774,9885;131259,2643;143437,1547;145629,9498;157712,1058;173637,6736;181971,6208;197495,4234;202320,5536;200150,301;201065,2021;200415,3808;202702,4776;200069,8452;199094,4333;204919,0933;212279,7642;216411,1106;214904,5251;187729,8651;152008,6975;138363,3554;131104,3595;128155,0255;133407,3598;136561,592;124321,3682;108985,0321;93188,46219;97504,04754;104408,3958;103399,0608;107847,4188;105580,1605;104491,2786;110842,0225;107088,3986;105369,6601;85691,9643;83344,61024;89818,92338;87633,83913;79531,21825;78990,16145;80304,02962;78706,48895;81798,28167;83001,88741;81152,23393;75701,07028;80746,49567;75675,45483;70253,20447;70883,16757
Russia;CO2;1301329,836;1302312,722;1370297,224;1453946,194;1529215,247;1614208,082;1674511,39;1712032,818;1827965,339;1853558,952;1915344,679;1909591,42;1937381,642;1971070,321;2005968,005;2044291,914;2111402,849;2173643,322;2225355,656;2236949,566;2436269,541;2393540,493;2205465,051;2012962,49;1814911,867;1768562,15;1727191,384;1607381,102;1613220,935;1660911,238;1681152,095;1684276,795;1675294,698;1737252,374;1738870,412;1739302,066;1776196,852;1779045,99;1764355,528;1662101,67;1746896,761;1832612,313;1819801,977;1764247,187;1750198,915;1757113,918;1734638,244;1763240,132;1831132,755;1858002,031;1784199,149;1938459,553;1895472,881;1948302,37;2009154,097
Rwanda;CO2;99,29048588;99,37671489;105,6077475;108,772648;108,8865135;124,5188994;155,6650954;155,2491385;170,3849755;170,9620463;366,0584393;437,9941502;448,3418258;499,4406752;443,5877436;463,7915192;467,5055007;472,7286581;545,4637568;547,1194178;553,0221266;497,6678773;499,1482013;500,7311446;479,4277388;470,4254782;471,8684013;481,941599;497,1824192;513,6656363;680,5380246;695,6166095;818,4923625;708,4790811;686,6523465;741,9121147;744,5870824;677,7806044;677,77078;696,5274642;731,2103222;761,7692994;847,2282814;943,0848489;959,2361609;1107,196961;1210,592651;1311,48368;1459,100133;1515,149118;1455,367771;1706,596533;2201,247151;2288,306724;2311,382
Saudi Arabia;CO2;52008,29478;63135,7589;80941,93821;108317,4341;113612,8071;94053,83547;115769,8452;124525,642;132478,9707;156776,4425;192726,7959;179188,9865;183097,3664;182073,7519;136735,0269;135665,4752;135846,6787;147242,2962;159356,2247;160547,4753;173902,3512;177625,5275;190973,1142;201090,2175;218763,228;217159,5079;230520,3537;233216,8004;249502,7738;254317,4497;265240,1953;275790,6942;293723,2544;308327,1009;327019,23;346383,73;366743,4618;387879,776;420493,2597;444020,0793;486877,0117;509214,9537;539342,6596;547196,3743;585927,7508;611448,2934;609509,8832;603329,4617;580042,9316;579808,7732;577104,5;590320,9823;620430,7708;635433,83;652511,0349
Serbia and Montenegro;CO2;30447,05437;30574,40474;30696,90996;33406,57958;35758,30357;37313,17279;38681,59819;40765,28;43805,51249;45579,20643;44739,99339;52965,1742;56649,34344;59918,51637;61794,12177;65004,43903;67733,42828;64174,84031;64188,20181;63046,61071;66147,72254;55353,61403;51112,76068;44869,65749;41344,60617;46695,45915;54643,22849;59572,10345;59496,25089;42239,18535;50636,31777;54412,19316;57999,00542;61940,60256;66565,25936;61585,68473;64231,73675;62847,15736;63297,00003;58892,62875;60895,92907;65274,7044;58028,05547;58982,09581;50088,16267;57947,10716;59954,76448;59883,26531;58960,83533;59137,88087;59042,83753;58042,14205;58563,00476;56767,92933;55584,48686
Sudan;CO2;3437,067746;3448,117766;3648,135032;4792,930772;4520,385707;3535,438037;3418,723954;3562,026023;3234,998176;3331,117848;3929,813555;3817,053325;3944,394544;3986,347132;3619,360196;4263,163406;4156,654281;3209,860229;4623,699321;4164,66451;5546,532838;4943,403367;4681,432688;3344,180486;4915,002052;4597,924662;4531,778558;5479,620734;4922,321497;5443,524743;5999,981638;6548,408441;7998,455468;8214,264856;9233,818797;10868,6422;13280,42316;14400,52029;15376,71557;15928,10518;16912,91852;16239,28157;17524,6532;17623,54109;18515,97795;21558,32439;23936,29551;23662,73488;23647,13236;23470,80973;21668,50064;23603,2209;21443,4261;21703,5532;21867,82962
Int. Shipping;CO2;353837,0177;353837,0177;370400,1658;391413,0383;365734,4821;341023,0173;351658,8801;351472,9288;353602,5616;364341,2539;356794,4343;331680,0804;298935,3359;279948,7289;283736,431;306269,3742;325696,5531;322250,5176;337881,7914;337816,4715;371248,0334;386022,4275;414913,929;402127,9136;414450,1942;429878,7781;438422,5125;449321,6093;463023,6296;490649,9788;503289,9022;477109,6151;495358,4339;503270,04;553101,7155;572582,3342;609819,2541;645866,9456;646985,5951;615599,6706;662155,422;663727,6067;618640,6438;616196,9581;636868,8095;660314,9816;680077,4748;707123,4099;710030,9942;693044,3554;635701,5263;657319,6752;659311,8696;712392,2755;697899,6267
Senegal;CO2;1349,227071;1348,805452;1431,233264;1539,933809;1649,705645;1799,54714;1884,122478;2004,571499;1959,942783;2168,312441;2243,642212;2214,902879;2121,026139;2112,723;2259,883817;2337,348926;2236,615779;2253,399137;2166,966163;2277,616426;2365,188511;2378,363236;2613,804225;2552,184044;2606,671321;2754,657719;2971,550701;3268,98378;3666,84014;4046,223678;3989,119905;4513,292123;4680,53054;4543,670115;5177,012777;5748,626247;5614,186584;6219,524104;6444,257163;6592,952402;6978,117314;7478,969764;7364,089573;7840,881719;8382,725287;9218,370381;10297,13103;10202,8998;10735,5229;11028,83951;10814,94496;13124,11657;14543,78615;13717,0026;14202,34009
Singapore;CO2;8000,772321;8023,75643;9381,477787;10274,7934;10721,58831;10753,39832;11565,75163;12674,21862;14218,62771;15185,47848;15238,54883;16366,44278;17028,76733;18348,49542;18214,30579;19009,24318;19355,31778;19745,12683;22213,0017;23518,3146;31648,20397;33476,16409;34190,27351;39465,57895;41644,11954;41341,21057;42520,79221;42191,68215;41062,46921;41408,16923;45519,34467;45906,58433;45217,15669;42442,59115;44523,01907;41731,48676;41969,42522;43358,30724;42915,51595;43760,72786;48885,85679;51336,73543;50151,53186;52625,93627;53863,07109;55174,62905;52972,38985;56888,05289;54211,70502;55887,64995;53876,82505;55717,92915;56346,65012;56101,33708;58868,05015
Saint Helena;CO2;2,770464032;2,770566041;2,241422954;2,498485981;2,665595752;2,31954202;1,843362791;3,371292139;2,848180098;3,015167813;3,236140365;2,071347988;1,833988631;2,963448378;2,643904616;2,942845925;3,261727533;4,581693715;5,126954364;5,210220215;9,539954446;5,442948894;5,170860711;6,460525334;5,564578582;5,845536081;3,5012187;3,836580998;3,841916857;4,108495134;11,23684234;7,519593693;7,53975195;7,99980651;9,109120377;9,727278433;8,538703992;9,937788036;10,39731437;10,6206888;11,49850674;12,03076179;12,21063121;14,89674935;14,87829621;14,99596054;15,67501325;16,36471923;17,20861364;16,92494431;15,58920417;15,94408024;17,28747279;17,3408195;17,5726428
